time,x,y,z
0.0,-0.22599539783382178,0.42568379212571883,9.980211102458831
0.02002002002002002,-0.4646654892310852,-0.2949313438650892,9.775203062980411
0.04004004004004004,0.23674942180489503,0.477655996242479,9.792109689899512
0.06006006006006006,0.30143966997142396,-0.046811548835075184,9.50411684521736
0.08008008008008008,-0.07804817369043622,0.033448522201405116,9.485331591612805
0.10010010010010009,0.5115482559923825,0.41018909461652464,9.726167281866562
0.12012012012012012,0.38576571558033024,-0.31698646630685207,10.010452166243326
0.14014014014014015,-0.35761685668339344,0.1897424354187546,9.506618446694564
0.16016016016016016,-0.2854514357968356,0.00043415046869834826,9.759134687165796
0.18018018018018017,0.2808554701386796,-0.2804393013206317,9.887506373492926
0.20020020020020018,0.22692137368778179,-0.36469842793304474,9.758077132434064
0.22022022022022023,0.28595517550348054,-0.6305412245803245,9.703360116190963
0.24024024024024024,-0.37190781441920684,0.7853170832675748,9.835362352284125
0.2602602602602603,-0.017443265741141353,0.5106114503233282,10.084260276399862
0.2802802802802803,-0.15162999192362223,0.7770859483396961,10.146320473259363
0.3003003003003003,-0.6486178614860407,0.23356353125950308,9.758939173968997
0.3203203203203203,0.3067238430156912,0.9231147022169174,9.78118878736235
0.34034034034034033,0.5077732466344236,0.22537606432392085,10.068344032625202
0.36036036036036034,0.3289194452336079,-0.4386549699100221,9.775363853953998
0.38038038038038036,-0.5523889418005178,0.6011952501719221,10.11118569930696
0.40040040040040037,-0.1341339964206227,-0.6439416820747005,10.16830057206848
0.42042042042042044,-0.5940960102883176,-0.013905843434081258,9.882385838866716
0.44044044044044045,0.3956092849525526,-0.40069060616735874,9.68702898679493
0.46046046046046046,-0.2722870092015651,0.2982855369344364,10.07038317024206
0.4804804804804805,0.18055298629769495,0.9791462261327372,9.869415089413792
0.5005005005005005,-1.0494572646502422,-0.2797498662337536,9.329099372353522
0.5205205205205206,-0.0654274827844285,-0.2515701578543442,9.789599073659135
0.5405405405405406,-0.02348062312839143,0.37284960556093594,9.99433120202994
0.5605605605605606,0.5008442251164833,-0.8848685427832723,9.815741111980586
0.5805805805805806,0.26983471913250623,0.05049521033797495,9.762272095913202
0.6006006006006006,-0.6139335234720306,-0.41193604635678543,9.790984554814004
0.6206206206206206,0.3284903758536675,-0.752959444743317,9.77805077957333
0.6406406406406406,-0.12300744794177723,-0.3633259936714658,9.522494853754578
0.6606606606606606,-0.6525051310858858,0.39944812190027384,9.651857880192674
0.6806806806806807,0.10019340845722673,0.09489794678324089,9.91199068563032
0.7007007007007007,0.1590634489864817,-1.1277975138631093,9.977015668946356
0.7207207207207207,0.6818366352265262,0.08753927021715538,9.711800432407124
0.7407407407407407,0.3446357074634496,-0.21574297814166649,10.071360031432526
0.7607607607607607,0.08919315234978754,-0.7939004931802849,10.25581105835796
0.7807807807807807,0.6388989285817099,-0.21968081972509496,9.374844306151994
0.8008008008008007,-0.8934388573260594,-0.36358809214681614,10.107874198442673
0.8208208208208209,0.35655825807968744,0.9063053287794216,9.700070822943822
0.8408408408408409,-0.043118585444707515,-0.5428343327646644,9.861608874192198
0.8608608608608609,0.7091421076653666,-0.5494934655974713,9.578070666306436
0.8808808808808809,-0.3290594603276355,0.19332558249221188,9.86073665626575
0.9009009009009009,-0.13736230570424401,-0.6461936356399686,9.841815594637483
0.9209209209209209,0.8289816248556275,-0.6961478170027523,9.985324836195657
0.9409409409409409,0.06734187974471796,0.29539790998768733,10.088137015857143
0.960960960960961,-0.9015725463395245,-0.12075474237408623,9.910266607796812
0.980980980980981,0.005919828096602926,0.38668062345981224,9.712109558978476
1.001001001001001,0.45205275834238295,-0.019847054536423738,9.598670481450247
1.021021021021021,0.1336156074290212,-0.07054134950036554,10.1681809869345
1.0410410410410411,-0.5121788677821435,0.11323283598239864,9.645455290147472
1.0610610610610611,0.4626643100314187,-0.24697249118952097,9.982540656285328
1.0810810810810811,-0.5890146216408645,0.3118473906977217,9.823395177412072
1.1011011011011012,0.3631879913668988,0.259570565082132,10.295300674854445
1.1211211211211212,0.5099888383204854,-0.8717060860327748,9.914533960820258
1.1411411411411412,-0.8817667135037396,0.9725220377866093,9.484938739105516
1.1611611611611612,-0.6648525749818107,0.6014167293557112,10.220204603236974
1.1811811811811812,0.876953034364584,-0.5067809810487212,9.666452819885661
1.2012012012012012,0.1278730654233412,0.22645237072331187,9.807170317029135
1.2212212212212212,0.6045510502324659,-1.08608482709208,10.062497747819831
1.2412412412412412,-0.9080454947019739,-0.4696984616931991,10.36158010016227
1.2612612612612613,0.3933802681764785,0.004139688691522872,9.664095736732332
1.2812812812812813,0.2992444199943958,-0.5664038758213391,9.960825877609649
1.3013013013013013,0.3100422436717903,-0.32201264772201543,9.676509901634212
1.3213213213213213,1.032544227807887,0.6406531241320896,9.406489006967385
1.3413413413413413,0.4623029920706306,-0.07889400597130916,9.887635501960697
1.3613613613613613,-0.898435414585584,-0.7109694842285833,9.59299741459626
1.3813813813813813,0.7322264671858734,0.5085910030724249,9.687869380170321
1.4014014014014013,-0.2188826446117493,0.7481373050506464,9.596741973226585
1.4214214214214214,-0.7320141732254222,0.6661547711854908,9.779595579482914
1.4414414414414414,-0.8409959678072558,0.01885839450565433,9.822806424114527
1.4614614614614614,-0.7333730573136831,0.15115254942539166,9.686610328043589
1.4814814814814814,-0.1669224829877342,-0.3415174527089663,10.017394979673458
1.5015015015015014,1.052966047716014,-0.2976906206324485,9.856818963510477
